Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
FOSL1 KO MOUSE GSE43695 CREEDSID GENE 2302 DOWN	1/302	0.3666853317365104	0.4489054653595868	0	0	2.253293618971245	2.2606195394058686	VAV1
RXRA KD HUMAN GSE50588 CREEDSID GENE 2816 DOWN	1/303	0.36764986654447046	0.4489054653595868	0	0	2.245718200502398	2.247120075123838	VAV1
FOXP3 KNOCKIN MOUSE GSE2389 CREEDSID GENE 2950 UP	1/304	0.3686129813618178	0.4489054653595868	0	0	2.238192784795721	2.2337343413572976	SEPT9
FOSL1 KO MOUSE GSE43695 CREEDSID GENE 2301 UP	1/304	0.3686129813618178	0.4489054653595868	0	0	2.238192784795721	2.2337343413572976	VAV1
MECOM KD HUMAN GSE16238 CREEDSID GENE 2342 DOWN	1/304	0.3686129813618178	0.4489054653595868	0	0	2.238192784795721	2.2337343413572976	PFDN4
SOX2 DEFICIENCY HUMAN GSE42937 CREEDSID GENE 348 UP	1/305	0.36957467802955163	0.4489054653595868	0	0	2.230716878402904	2.220461053572828	MLLT11
XBP1 OE MOUSE GSE6980 CREEDSID GENE 1507 UP	1/305	0.36957467802955163	0.4489054653595868	0	0	2.230716878402904	2.220461053572828	SEPT9
TAL1 KO MOUSE GSE46970 CREEDSID GENE 1447 UP	1/306	0.37053495867924047	0.4489054653595868	0	0	2.223289994347089	2.2072989439063053	ACTN4
EOMES OE HUMAN GSE43805 CREEDSID GENE 92 UP	1/306	0.37053495867924047	0.4489054653595868	0	0	2.223289994347089	2.2072989439063053	LAMC3
BCL11A KO MOUSE GSE28333 CREEDSID GENE 1542 UP	1/306	0.37053495867924047	0.4489054653595868	0	0	2.223289994347089	2.2072989439063053	CLTC
THRA MUT HUMAN GSE29159 CREEDSID GENE 1695 UP	1/306	0.37053495867924047	0.4489054653595868	0	0	2.223289994347089	2.2072989439063053	CLTC
HIVEP2 KO MOUSE GSE41307 CREEDSID GENE 3094 UP	1/307	0.37149382526271774	0.4489054653595868	0	0	2.2159116520171285	2.1942467636984135	SEPT5
SMAD3 KO MOUSE GSE28598 CREEDSID GENE 1159 DOWN	1/307	0.37149382526271774	0.4489054653595868	0	0	2.2159116520171285	2.1942467636984135	MYH11
FOXM1 KD HUMAN GSE2222 CREEDSID GENE 1733 UP	1/308	0.37245127981826986	0.4489054653595868	0	0	2.208581377063911	2.181303281569209	ACTN4
NEUROG3 OE MOUSE GSE3653 CREEDSID GENE 2585 DOWN	1/309	0.3734073243380468	0.4489054653595868	0	0	2.2012987012987013	2.1684672839062986	PFDN4
NR5A2 KD HUMAN GSE47803 CREEDSID GENE 1819 UP	1/311	0.3753151914061371	0.4489054653595868	0	0	2.1868743047830925	2.1431129721930757	CLTC
ZHX2 KD HUMAN GSE50588 CREEDSID GENE 2814 DOWN	1/311	0.3753151914061371	0.4489054653595868	0	0	2.1868743047830925	2.1431129721930757	VAV1
FOXP1 KD HUMAN GSE32968 CREEDSID GENE 1809 DOWN	1/312	0.3762670178687914	0.4489054653595868	0	0	2.1797316775695754	2.130592316090086	ACER1
MYCN OE MOUSE GSE6077 CREEDSID GENE 40 DOWN	1/312	0.3762670178687914	0.4489054653595868	0	0	2.1797316775695754	2.130592316090086	ACTN4
VDR KO MOUSE GSE2421 CREEDSID GENE 1151 DOWN	1/312	0.3762670178687914	0.4489054653595868	0	0	2.1797316775695754	2.130592316090086	MYO1F
PGR KO MOUSE GSE39920 CREEDSID GENE 3080 UP	1/313	0.3772174423452782	0.4489054653595868	0	0	2.1726348364279398	2.1181744584804663	ACTN4
JUNB KD FORESKIN HUMAN GSE63079 RNASEQ UP	1/313	0.3772174423452782	0.4489054653595868	0	0	2.1726348364279398	2.1181744584804663	CLTC
NANOG OE MOUSE GSE48370 CREEDSID GENE 2980 DOWN	1/313	0.3772174423452782	0.4489054653595868	0	0	2.1726348364279398	2.1181744584804663	MYH11
SP1 KD HUMAN GSE37935 CREEDSID GENE 2219 DOWN	1/314	0.3781664667612792	0.4489054653595868	0	0	2.1655833425140463	2.1058582691726957	CLTA
FOXO1 KO MOUSE GSE18308 CREEDSID GENE 1168 DOWN	1/314	0.3781664667612792	0.4489054653595868	0	0	2.1655833425140463	2.1058582691726957	SEPT9
ZFX KD HUMAN GSE43021 CREEDSID GENE 157 DOWN	1/315	0.37911409318371325	0.4489054653595868	0	0	2.158576762574127	2.093642632927194	EPS15
KLF5 KO MOUSE GSE9244 CREEDSID GENE 580 DOWN	1/315	0.37911409318371325	0.4489054653595868	0	0	2.158576762574127	2.093642632927194	ACTN4
MYC OE HUMAN GSE43730 CREEDSID GENE 359 DOWN	1/316	0.38006032356905	0.4489054653595868	0	0	2.1516146688560482	2.081526450636916	MLLT11
HNF4A KD HUMAN GSE25417 CREEDSID GENE 1357 UP	1/317	0.3810051598406185	0.4489054653595868	0	0	2.144696639022261	2.069508638612108	MLLT11
MYC ACTIVATION MOUSE GSE4356 CREEDSID GENE 751 UP	1/317	0.3810051598406185	0.4489054653595868	0	0	2.144696639022261	2.069508638612108	MLLT11
NANOG OE HUMAN GSE34920 CREEDSID GENE 1421 DOWN	1/317	0.3810051598406185	0.4489054653595868	0	0	2.144696639022261	2.069508638612108	SEPT9
NEUROD1 KO MOUSE GSE35396 CREEDSID GENE 3091 DOWN	1/317	0.3810051598406185	0.4489054653595868	0	0	2.144696639022261	2.069508638612108	CLTC
PITX2 KO MOUSE GSE50399 CREEDSID GENE 3059 DOWN	1/318	0.3819486040639464	0.4489054653595868	0	0	2.1378222560643967	2.057588127336885	CLTC
TCF7 KO MOUSE GSE20754 CREEDSID GENE 3010 DOWN	1/319	0.38289065817169915	0.4489054653595868	0	0	2.130991108219475	2.0457638627710324	KMT2A
HIF1A KD HUMAN GSE44943 CREEDSID GENE 2235 DOWN	1/319	0.38289065817169915	0.4489054653595868	0	0	2.130991108219475	2.0457638627710324	TET1
SATB2 OE BEAS2B HUMAN GSE75652 RNASEQ DOWN	1/319	0.38289065817169915	0.4489054653595868	0	0	2.130991108219475	2.0457638627710324	ACTN4
EHF SIRNA HBE HUMAN GSE85402 RNASEQ UP	1/320	0.383831324175836	0.4489054653595868	0	0	2.124202788887688	2.034034804908115	ACTN4
IRF5 KD HUMAN GSE50588 CREEDSID GENE 2801 UP	1/321	0.3847706040277038	0.4489054653595868	0	0	2.117456896551724	2.0223999283160023	MLLT11
RBM10 KD HEK293 HUMAN GSE44976 RNASEQ UP	1/321	0.3847706040277038	0.4489054653595868	0	0	2.117456896551724	2.0223999283160023	CLTC
TFAP2C KD MOUSE GSE10175 CREEDSID GENE 1498 DOWN	1/321	0.3847706040277038	0.4489054653595868	0	0	2.117456896551724	2.0223999283160023	CLTC
FOXA2 KO MOUSE GSE19204 CREEDSID GENE 2166 UP	1/322	0.38570849973953336	0.4489054653595868	0	0	2.1107530346976047	2.0108582212255	MYO1F
SON KD HUMAN GSE26888 CREEDSID GENE 62 UP	1/322	0.38570849973953336	0.4489054653595868	0	0	2.1107530346976047	2.0108582212255	MLLT11
GATA6 KD H1 HUMAN GSE92581 RNASEQ UP	1/322	0.38570849973953336	0.4489054653595868	0	0	2.1107530346976047	2.0108582212255	ACTN4
SON KD HUMAN GSE26888 CREEDSID GENE 890 DOWN	1/322	0.38570849973953336	0.4489054653595868	0	0	2.1107530346976047	2.0108582212255	MLLT11
ZNF658 KD HUMAN GSE59385 CREEDSID GENE 2923 UP	1/323	0.3866450131992305	0.4489054653595868	0	0	2.1040908117369885	1.9994086863151697	CLTC
PIN1 DEPLETION HUMAN GSE26262 CREEDSID GENE 477 DOWN	1/323	0.3866450131992305	0.4489054653595868	0	0	2.1040908117369885	1.9994086863151697	SEPT2
IRF9 KD HUMAN GSE50588 CREEDSID GENE 2809 UP	1/324	0.3875801464450851	0.4489054653595868	0	0	2.097469840930928	1.988050338977939	TCF12
PRRX1 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	1/324	0.3875801464450851	0.4489054653595868	0	0	2.097469840930928	1.988050338977939	SEPT9
ESR1 KD HUMAN GSE37820 CREEDSID GENE 2326 DOWN	1/324	0.3875801464450851	0.4489054653595868	0	0	2.097469840930928	1.988050338977939	KMT2A
ELF4 KO MOUSE GSE15324 CREEDSID GENE 2839 DOWN	1/325	0.38851390145862047	0.4489054653595868	0	0	2.0908897403150277	1.9767822082352642	CLTA
NFE2L2 DEFICIENCY MOUSE GSE7810 CREEDSID GENE 1048 DOWN	1/325	0.38851390145862047	0.4489054653595868	0	0	2.0908897403150277	1.9767822082352642	ACTN4
NR2F2 KD HUMAN GSE47438 CREEDSID GENE 2217 UP	1/326	0.3894462801380694	0.4489054653595868	0	0	2.084350132625995	1.9656033366514234	SEPT2
AIRE OE MOUSE GSE12073 CREEDSID GENE 1173 UP	1/326	0.3894462801380694	0.4489054653595868	0	0	2.084350132625995	1.9656033366514234	CEP170B
NFKB1 INACTIVATION HUMAN GSE20667 CREEDSID GENE 2574 DOWN	1/326	0.3894462801380694	0.4489054653595868	0	0	2.084350132625995	1.9656033366514234	SEPT9
ONECUT2 KO MOUSE GSE57918 CREEDSID GENE 2797 DOWN	1/326	0.3894462801380694	0.4489054653595868	0	0	2.084350132625995	1.9656033366514234	SEPT5
GFI1 KO MOUSE GSE20282 CREEDSID GENE 174 UP	1/327	0.39037728443295716	0.4489054653595868	0	0	2.0778506452295327	1.9545127793900807	CLTA
NFXL1 KD HUMAN GSE23674 CREEDSID GENE 2439 DOWN	1/327	0.39037728443295716	0.4489054653595868	0	0	2.0778506452295327	1.9545127793900807	SEPT9
MTF2 KD MOUSE GSE16364 CREEDSID GENE 1355 DOWN	1/327	0.39037728443295716	0.4489054653595868	0	0	2.0778506452295327	1.9545127793900807	ACTN4
EPAS1 KD HUVEC HUMAN GSE62974 RNASEQ UP	1/328	0.391306916332132	0.4493204417185818	0	0	2.0713909100495624	1.9435096040746513	CLTC
HSF1 KD HUMAN GSE3697 CREEDSID GENE 783 DOWN	1/330	0.39316207079402476	0.4493396635750587	0	0	2.0585892464102296	1.9217617324503087	MLLT11
SNAI1 KO MOUSE GSE53107 CREEDSID GENE 1448 UP	1/331	0.3940875972572577	0.4493396635750587	0	0	2.052246603970742	1.9110152333069073	ACTN4
AFF4 SHRNA HELA HUMAN GSE69021 RNASEQ UP	1/332	0.3950117590805432	0.4493396635750587	0	0	2.0459422856547556	1.9003525102784313	CLTC
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1512 UP	1/333	0.3959345582632428	0.4493396635750587	0	0	2.03967594515995	1.889772691258717	CLTA
NFKB2 KD HUMAN GSE50588 CREEDSID GENE 2806 UP	1/333	0.3959345582632428	0.4493396635750587	0	0	2.03967594515995	1.889772691258717	AKAP13
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1511 DOWN	1/333	0.3959345582632428	0.4493396635750587	0	0	2.03967594515995	1.889772691258717	CLTA
HOXB4 INDUCTION MOUSE GSE9044 CREEDSID GENE 165 UP	1/335	0.39777607642700286	0.4493396635750587	0	0	2.027255833161264	1.8688583355099617	SEPT9
SOX2 SIRNA KYSE70 HUMAN GSE47058 RNASEQ UP	1/336	0.39869479928186174	0.4493396635750587	0	0	2.0211013896037056	1.8585221119135498	CEP170B
TP53 SIRNA MDAMB231 HUMAN GSE68248 RNASEQ UP	1/336	0.39869479928186174	0.4493396635750587	0	0	2.0211013896037056	1.8585221119135498	AFF4
HSF1 KD HUMAN GSE3697 CREEDSID GENE 784 DOWN	1/336	0.39869479928186174	0.4493396635750587	0	0	2.0211013896037056	1.8585221119135498	MLLT11
MECP2 KD MOUSE GSE47150 CREEDSID GENE 951 DOWN	1/336	0.39869479928186174	0.4493396635750587	0	0	2.0211013896037056	1.8585221119135498	EPS15
GATA3 OE MDAMB231 HUMAN GSE72141 RNASEQ DOWN	1/336	0.39869479928186174	0.4493396635750587	0	0	2.0211013896037056	1.8585221119135498	ACTN4
KLF3 KO MOUSE GSE35592 CREEDSID GENE 2672 UP	1/337	0.3996121672219997	0.4493396635750587	0	0	2.014983579638752	1.8482654183446463	MYO1F
FOXL2 OE HUMAN GSE39890 CREEDSID GENE 2735 UP	1/337	0.3996121672219997	0.4493396635750587	0	0	2.014983579638752	1.8482654183446463	CEP170B
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 2963 UP	1/338	0.4005281822062841	0.4493396635750587	0	0	2.0089020771513355	1.8380874385316168	MLLT6
NFIA DEFICIENCY MOUSE GSE4623 CREEDSID GENE 666 UP	1/339	0.4014428461264721	0.4493396635750587	0	0	2.0028565598857377	1.827987367139076	CLTC
SUZ12 SHRNA PROE HUMAN GSE59089 RNASEQ DOWN	1/339	0.4014428461264721	0.4493396635750587	0	0	2.0028565598857377	1.827987367139076	CLTC
HSF1 KD HUMAN GSE3697 CREEDSID GENE 780 UP	1/340	0.40235616087949794	0.4493396635750587	0	0	1.9968467093886686	1.8179644092329266	GIGYF2
ZNF217 OE HUMAN GSE35511 CREEDSID GENE 1079 UP	1/341	0.4032681284490084	0.4493396635750587	0	0	1.9908722109533468	1.8080177797143773	MLLT11
KLF13 KD HUMAN GSE50588 CREEDSID GENE 2795 UP	1/341	0.4032681284490084	0.4493396635750587	0	0	1.9908722109533468	1.8080177797143773	MLLT11
ZNF217 OE HUMAN GSE35511 CREEDSID GENE 344 DOWN	1/341	0.4032681284490084	0.4493396635750587	0	0	1.9908722109533468	1.8080177797143773	MLLT11
POU1F1 OE HUMAN GSE64101 CREEDSID GENE 2931 UP	1/343	0.4050880296056376	0.4500784614025821	0	0	1.9790280298447267	1.788350417633026	ACTN4
CREB1 KD MOUSE GSE17478 CREEDSID GENE 2158 UP	1/346	0.40780782517927777	0.4500784614025821	0	0	1.96151924037981	1.7594027919116466	SEPT5
TCF4 KD HUMAN GSE18560 CREEDSID GENE 1275 UP	1/346	0.40780782517927777	0.4500784614025821	0	0	1.96151924037981	1.7594027919116466	ACTN4
PPARA OE MOUSE GSE5777 CREEDSID GENE 271 DOWN	1/346	0.40780782517927777	0.4500784614025821	0	0	1.96151924037981	1.7594027919116466	CLTC
SOX4 KD HUMAN GSE4225 CREEDSID GENE 64 DOWN	1/346	0.40780782517927777	0.4500784614025821	0	0	1.96151924037981	1.7594027919116466	ACTN4
OTX2 SILENCING HUMAN GSE22875 CREEDSID GENE 163 UP	1/348	0.4096143403939943	0.4500784614025821	0	0	1.9500149060916228	1.7404647347982611	MLLT11
RELA KD HUMAN GSE50588 CREEDSID GENE 2819 DOWN	1/348	0.4096143403939943	0.4500784614025821	0	0	1.9500149060916228	1.7404647347982611	VAV1
SRF MUT MOUSE GSE1948 CREEDSID GENE 1396 DOWN	1/348	0.4096143403939943	0.4500784614025821	0	0	1.9500149060916228	1.7404647347982611	ACTN4
ZEB1 OE CFPAC1 HUMAN GSE64558 RNASEQ UP	1/349	0.41051559909458846	0.4500784614025821	0	0	1.944312326595323	1.7311016628125981	CLTC
MSGN1 OE MOUSE GSE29848 CREEDSID GENE 1629 DOWN	1/349	0.41051559909458846	0.4500784614025821	0	0	1.944312326595323	1.7311016628125981	ACTN4
ESR1 KD HUMAN GSE26298 CREEDSID GENE 479 UP	1/350	0.41141552781372254	0.4500784614025821	0	0	1.938642426637684	1.7218082928649616	CLTC
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 965 DOWN	1/350	0.41141552781372254	0.4500784614025821	0	0	1.938642426637684	1.7218082928649616	SEPT9
HOXC13 OE MOUSE GSE2374 CREEDSID GENE 201 DOWN	1/351	0.41231412838307835	0.4500784614025821	0	0	1.9330049261083744	1.712583934850477	ACTN4
KMT2A CHROMTRANSLOC HUMAN GSE15013 CREEDSID GENE 1506 DOWN	1/351	0.41231412838307835	0.4500784614025821	0	0	1.9330049261083744	1.712583934850477	MYO1F
PRRX1 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ UP	1/352	0.41321140272819845	0.4500784614025821	0	0	1.9273995480892032	1.703427906865254	CLTC
EGR3 KD HUMAN GSE52108 CREEDSID GENE 2231 DOWN	1/352	0.41321140272819845	0.4500784614025821	0	0	1.9273995480892032	1.703427906865254	MLLT11
DNMT1 KO MOUSE GSE27434 CREEDSID GENE 1052 UP	1/353	0.4141073527308464	0.4500784614025821	0	0	1.9218260188087775	1.6943395357247741	SEPT5
BCL11B KO MOUSE GSE9330 CREEDSID GENE 28 UP	1/354	0.4150019802043119	0.4500784614025821	0	0	1.9162840675979291	1.685318156943543	GIGYF2
PAX3 KD HUMAN GSE16249 CREEDSID GENE 2757 DOWN	1/354	0.4150019802043119	0.4500784614025821	0	0	1.9162840675979291	1.685318156943543	SEPT2
GATA3 OE HUMAN GSE24249 CREEDSID GENE 649 UP	1/355	0.41589528711884166	0.4500784614025821	0	0	1.9107734268458991	1.6763631135645822	MLLT11
ADNP DEFICIENCY  NULL MUTATION MOUSE GSE4068 CREEDSID GENE 719 DOWN	1/355	0.41589528711884166	0.4500784614025821	0	0	1.9107734268458991	1.6763631135645822	TCF12
PPARG OE MOUSE GSE10192 CREEDSID GENE 2732 DOWN	1/358	0.41856730318082436	0.45235043709008377	0	0	1.894426736211726	1.6498895522960118	SEPT5
FOXP2 OE SHSY5Y HUMAN GSE100291 RNASEQ UP	1/360	0.4203420786879558	0.4536478718080397	0	0	1.8836807223129381	1.632560513212779	CLTC
NFKB1 INACTIVATION HUMAN GSE20667 CREEDSID GENE 2577 DOWN	1/363	0.42299442670607507	0.45588758130668394	0	0	1.8677843398742617	1.6070346897609258	MLLT11
SRF KD MOUSE GSE1948 CREEDSID GENE 1156 DOWN	1/366	0.4256350410311026	0.4568986234456778	0	0	1.8521492678318374	1.5820559170997037	CLTA
SRF MUT MOUSE GSE1948 CREEDSID GENE 1399 UP	1/367	0.426512646981864	0.4568986234456778	0	0	1.8469945355191257	1.5738485340195278	SEPT9
SRF KO MOUSE GSE34545 CREEDSID GENE 2884 UP	1/367	0.426512646981864	0.4568986234456778	0	0	1.8469945355191257	1.5738485340195278	LAMC3
TWIST1 OE MOUSE GSE50002 CREEDSID GENE 1078 UP	1/368	0.4273889566659944	0.4568986234456778	0	0	1.8418678943906792	1.5656996494498658	AKAP13
STAT1 KD HUMAN GSE44652 CREEDSID GENE 186 DOWN	1/368	0.4273889566659944	0.4568986234456778	0	0	1.8418678943906792	1.5656996494498658	MLLT11
WT1 KO MOUSE GSE15325 CREEDSID GENE 2156 UP	1/369	0.42826397183513726	0.4568986234456778	0	0	1.836769115442279	1.5576087108437588	KMT2A
IRF4 KD HUMAN GSE22036 CREEDSID GENE 2601 UP	1/369	0.42826397183513726	0.4568986234456778	0	0	1.836769115442279	1.5576087108437588	MLLT11
HSF1 KD HUMAN GSE3697 CREEDSID GENE 777 DOWN	1/370	0.42913769442619354	0.4568986234456778	0	0	1.8316979721521354	1.549575171453255	MLLT11
SUZ12 KD HEK293 HUMAN GSE50177 RNASEQ DOWN	1/370	0.42913769442619354	0.4568986234456778	0	0	1.8316979721521354	1.549575171453255	PDS5A
EZH2 SIRNA MCF7 HUMAN GSE76271 RNASEQ DOWN	1/372	0.4308812690344968	0.45813755388593874	0	0	1.8216376986708802	1.5336781382622928	CLTC
RC3H1 SIRNA HEK293 HUMAN GSE68611 RNASEQ UP	1/373	0.431751124803402	0.45844541477780587	0	0	1.8166481275491286	1.5258135836281974	ACTN4
USF1 OE HUMAN GSE17300 CREEDSID GENE 2973 UP	1/374	0.43261969525221416	0.45875108624060296	0	0	1.8116853101599335	1.5180043074003795	LAMC3
ATF2 KO MOUSE GSE9328 CREEDSID GENE 2544 DOWN	1/377	0.4352177135106774	0.46088739098315706	0	0	1.7969552457813647	1.4949030300037214	ACTN4
FOXQ1 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	1/379	0.4369433329169367	0.46147758423045454	0	0	1.7872650976099251	1.4797692925425834	CLTC
HSF1 KD HUMAN GSE3697 CREEDSID GENE 782 DOWN	1/379	0.4369433329169367	0.46147758423045454	0	0	1.7872650976099251	1.4797692925425834	MLLT11
ZFP42 KD MOUSE GSE9978 CREEDSID GENE 1334 UP	1/381	0.4386638551010797	0.46267616225614544	0	0	1.7776769509981851	1.4648446767593672	ACTN4
MYC OE U2OS HUMAN GSE59819 RNASEQ DOWN	1/383	0.4403792946825732	0.46291598839624865	0	0	1.7681892038274056	1.4501253672196162	SEPT9
MYC OE U2OS HUMAN GSE66789 RNASEQ DOWN	1/383	0.4403792946825732	0.46291598839624865	0	0	1.7681892038274056	1.4501253672196162	SEPT9
ELF4 KO MOUSE GSE15324 CREEDSID GENE 2838 UP	1/384	0.4412351129903484	0.46291598839624865	0	0	1.7634824885207527	1.4428415342786935	SEPT9
ARID3B KO MOUSE GSE62069 CREEDSID GENE 2591 UP	1/384	0.4412351129903484	0.46291598839624865	0	0	1.7634824885207527	1.4428415342786935	VAV1
NR2C2 KD HUMAN GSE16219 CREEDSID GENE 2628 DOWN	1/385	0.44208966605272415	0.46319739546638206	0	0	1.7588002873563218	1.4356076369552102	MLLT11
NR2E3 OE MOUSE GSE5338 CREEDSID GENE 2384 DOWN	1/389	0.44549526216595353	0.46614736041205734	0	0	1.7403128332740847	1.4071624277575288	CEP170B
SOX11 DEPLETION HUMAN GSE34763 CREEDSID GENE 353 UP	1/390	0.44634351612521933	0.466417166321327	0	0	1.7357503767396507	1.400171521412933	CLTC
MECOM KO MOUSE GSE11557 CREEDSID GENE 581 DOWN	1/393	0.44888075865326	0.4680921798232844	0	0	1.7222026741731176	1.379480893195445	CLTC
HMGA2 KD HUMAN GSE43741 CREEDSID GENE 2854 UP	1/394	0.44972400567832005	0.4680921798232844	0	0	1.7177327366850925	1.3726766545635436	TET1
BNC2 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	1/394	0.44972400567832005	0.4680921798232844	0	0	1.7177327366850925	1.3726766545635436	CLTC
TP63 MUT HUMAN GSE8646 CREEDSID GENE 1016 DOWN	1/396	0.4514067595968866	0.4687556051058776	0	0	1.7088607594936709	1.359204675902343	DCP1A
RUNX1 SHRNA MCF7 HUMAN GSE75070 RNASEQ DOWN	1/398	0.4530845386007315	0.4687556051058776	0	0	1.7000781725006515	1.3459120248562908	CLTC
NFE2L2 KNOCKOUT FEMALE MOUSE GSE867 CREEDSID GENE 1363 UP	1/399	0.4539215669696156	0.4687556051058776	0	0	1.6957199792063766	1.3393319624489077	CLTC
GLI1 SIRNA HCT116 HUMAN GSE57871 4HR RNASEQ UP	1/399	0.4539215669696156	0.4687556051058776	0	0	1.6957199792063766	1.3393319624489077	CLTA
NFYA SIRNA HCT116 HUMAN GSE56788 RNASEQ UP	1/399	0.4539215669696156	0.4687556051058776	0	0	1.6957199792063766	1.3393319624489077	CLTC
MYC HYPERACTIVE HMEC HUMAN GSE66182 RNASEQ DOWN	1/399	0.4539215669696156	0.4687556051058776	0	0	1.6957199792063766	1.3393319624489077	CLTC
GLI1 SIRNA HCT116 HUMAN GSE57871 8HR RNASEQ UP	1/402	0.4564252288052321	0.47011203488413744	0	0	1.682775819073007	1.3198522055105455	CLTA
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 1260 DOWN	1/402	0.4564252288052321	0.47011203488413744	0	0	1.682775819073007	1.3198522055105455	MKL1
HSF1 KD HUMAN GSE3697 CREEDSID GENE 2093 DOWN	1/403	0.45725731418808285	0.4703558310007623	0	0	1.6785040315663065	1.313444504190118	MLLT11
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 1258 DOWN	1/406	0.459746189397547	0.4723010268193266	0	0	1.665815240527884	1.2944728797683915	MKL1
ZBTB7B KO MOUSE GSE17812 CREEDSID GENE 1681 DOWN	1/408	0.46139930623315506	0.4733837037976526	0	0	1.6574599678047954	1.2820310920289546	SEPT9
KLF4 OE HUMAN GSE3113 CREEDSID GENE 2071 UP	1/409	0.46222402997005224	0.47361476482015724	0	0	1.6533130493576742	1.2758709256445069	SEPT2
IRX6 SIRNA MCF7 HUMAN GSE79586 RNASEQ UP	1/411	0.4638698167260967	0.474685434214529	0	0	1.6450798990748527	1.2636703182261186	CLTC
AHR KO MOUSE GSE48130 CREEDSID GENE 1464 DOWN	1/413	0.46551073417663846	0.4757483570498634	0	0	1.636926682289923	1.2516270812775323	CLTA
ASCL1 KO G523NS HUMAN GSE87617 RNASEQ UP	1/415	0.46714679612625304	0.4760364217533298	0	0	1.6288522405463934	1.239738550148883	CLTC
BHLHA15 KO MOUSE GSE3644 CREEDSID GENE 785 UP	1/416	0.46796301075131524	0.4760364217533298	0	0	1.6248442044038223	1.2338514815645985	CLTC
TSHZ3 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ UP	1/416	0.46796301075131524	0.4760364217533298	0	0	1.6248442044038223	1.2338514815645985	CLTC
POU5F1 KD HUMAN GSE21135 CREEDSID GENE 1329 UP	1/418	0.4695918156633354	0.4760364217533298	0	0	1.6168858017034649	1.222190135243201	LAMC3
AFF1 SHRNA HELA HUMAN GSE69021 RNASEQ UP	1/419	0.4704044094464079	0.4760364217533298	0	0	1.612935159214651	1.2164152259123135	CLTC
PRRX1 SIRNA MCF7 HUMAN GSE79586 RNASEQ UP	1/419	0.4704044094464079	0.4760364217533298	0	0	1.612935159214651	1.2164152259123135	CLTC
ZNF589 SIRNA MCF7 HUMAN GSE79586 RNASEQ UP	1/419	0.4704044094464079	0.4760364217533298	0	0	1.612935159214651	1.2164152259123135	CLTC
YBX1 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ UP	1/420	0.471215799760891	0.4760364217533298	0	0	1.6090033742078842	1.2106770770210447	CLTC
ATF6 ACTIVATION HESC HUMAN GSE106847 RNASEQ DOWN	1/420	0.471215799760891	0.4760364217533298	0	0	1.6090033742078842	1.2106770770210447	CLTC
ZNF253 SIRNA MCF7 HUMAN GSE79586 RNASEQ DOWN	1/423	0.47364276710757075	0.47787712134735744	0	0	1.597319823500572	1.1936801347282415	ACTN4
EGR3 KD HUMAN GSE52108 CREEDSID GENE 2233 DOWN	1/430	0.4792638893772811	0.48293172526537254	0	0	1.57069367414195	1.1552513481522777	MLLT11
ZNF503 SHRNA H1 HUMAN GSE69618 DAY2 RNASEQ UP	1/441	0.487980020953547	0.4910881739532511	0	0	1.530564263322884	1.098150494501718	CLTC
DUX4 OE HUMAN GSE33799 CREEDSID GENE 1429 UP	1/451	0.4957812698223377	0.4983043297196524	0	0	1.4957854406130269	1.0494736356716685	DCP1A
YY1 KD HUMAN GSE14964 CREEDSID GENE 515 DOWN	1/468	0.5087804408354519	0.5107198834307586	0	0	1.4400797459942405	0.9731176290622954	ACTN4
JUN SIRNA PC3 HUMAN GSE53470 RNASEQ DOWN	1/476	0.5147850230183993	0.5160915839905273	0	0	1.4152450090744102	0.9397310310165029	MLLT1
ZNF589 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	1/508	0.538101597023569	0.5387836015825342	0	0	1.3237434537169286	0.8203342686901739	CLTC
NFKB1 OE HEK293 HUMAN GSE57027 RNASEQ DOWN	1/532	0.5548743837617774	0.5548743837617774	0	0	1.2623546983570362	0.7435439924693901	CLTC
